GEOID10,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,HOUSING10,POP10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
6.08161E+13,6,81,611700,1006,7,27,6459,0,37,-122
6.08161E+13,6,81,611700,1007,6,21,6381,0,37,-122
6.08161E+13,6,81,611700,1008,28,130,14769,0,37,-122
6.08161E+13,6,81,611700,1009,42,206,22597,0,37,-122
6.08161E+13,6,81,611700,1010,38,162,24431,0,37,-122
6.08161E+13,6,81,611700,1011,48,229,26489,0,37,-122
6.08161E+13,6,81,611700,1012,43,202,29947,0,37,-122
6.08161E+13,6,81,611700,1013,116,353,33341,0,37,-122
6.08161E+13,6,81,611700,1014,0,0,12105,0,37,-122
6.08161E+13,6,81,611700,1015,0,0,12349,0,37,-122
6.08161E+13,6,81,611700,2000,20,74,13168,0,37,-122
6.08161E+13,6,81,611700,2001,12,47,6057,0,37,-122
6.08161E+13,6,81,611700,2002,0,0,4851,0,37,-122
6.08161E+13,6,81,611700,2003,8,28,4443,0,37,-122
6.08161E+13,6,81,611700,2004,0,0,2503,0,37,-122
6.08161E+13,6,81,611700,2005,54,269,42545,0,37,-122
6.08161E+13,6,81,611700,2006,13,42,7182,0,37,-122
6.08161E+13,6,81,611700,2007,58,266,154983,0,37,-122
6.08161E+13,6,81,611700,2008,31,114,17032,0,37,-122
6.08161E+13,6,81,611700,2009,31,108,13714,0,37,-122
6.08161E+13,6,81,611700,2010,20,70,14140,0,37,-122
6.08161E+13,6,81,611700,2011,17,77,11996,0,37,-122
6.08161E+13,6,81,611700,2012,14,67,9857,0,37,-122
6.08161E+13,6,81,611700,2013,19,74,13133,0,37,-122
6.08161E+13,6,81,611700,2014,0,0,17427,0,37,-122
6.08161E+13,6,81,611700,2015,0,0,24107,0,37,-122
6.08161E+13,6,81,611700,2016,26,132,21343,0,37,-122
6.08161E+13,6,81,611700,2017,31,166,21653,0,37,-122
6.08161E+13,6,81,611700,2018,22,113,16798,0,37,-122
6.08161E+13,6,81,611700,2019,14,59,15163,0,37,-122
6.08161E+13,6,81,611700,2020,2,9,5317,0,37,-122
6.08161E+13,6,81,611700,2021,7,37,1960,0,37,-122
6.08161E+13,6,81,611700,2022,0,0,27116,0,37,-122
6.08161E+13,6,81,611700,2023,29,113,11147,0,37,-122
6.08161E+13,6,81,611700,2024,19,22,7325,0,37,-122
6.08161E+13,6,81,611700,2025,2,14,1457,0,37,-122
6.08161E+13,6,81,611700,2026,22,85,14983,0,37,-122
6.08161E+13,6,81,611700,2027,20,90,12487,0,37,-122
6.08161E+13,6,81,611700,2028,28,78,18848,0,37,-122
6.08161E+13,6,81,611700,2029,30,110,16109,0,37,-122
6.08161E+13,6,81,611700,3000,0,0,38327,0,37,-122
6.08161E+13,6,81,611700,3001,0,0,8195,0,37,-122
6.08161E+13,6,81,611700,3002,9,24,8269,0,37,-122
6.08161E+13,6,81,611700,3003,49,268,34001,0,37,-122
6.08161E+13,6,81,611700,3004,55,218,33718,0,37,-122
6.08161E+13,6,81,611700,3005,52,206,34221,0,37,-122
6.08161E+13,6,81,611700,3006,52,219,35379,0,37,-122
6.08161E+13,6,81,611700,3007,50,270,37732,0,37,-122
6.08161E+13,6,81,611700,3008,105,338,46127,0,37,-122
6.08161E+13,6,81,611700,4000,0,0,0,1795619,38,-122
6.08161E+13,6,81,611700,4001,0,0,0,551667,37,-122
6.08161E+13,6,81,611700,4002,0,0,7233202,0,37,-122
6.08161E+13,6,81,611700,4003,0,0,0,102204,37,-122
6.08161E+13,6,81,611700,4004,0,0,6699,0,37,-122
6.08161E+13,6,81,611700,4005,0,0,291,0,37,-122
6.08161E+13,6,81,611700,4006,0,0,1673,0,37,-122
6.08161E+13,6,81,611700,4007,0,0,133900,0,37,-122
6.08161E+13,6,81,611700,4008,0,0,17648,0,37,-122
6.08161E+13,6,81,611700,4009,0,0,388435,0,37,-122
6.08161E+13,6,81,611700,4010,0,0,84658,0,37,-122
6.08161E+13,6,81,611700,4011,0,0,49361,0,37,-122
6.08161E+13,6,81,611700,4012,0,0,3901,0,37,-122
6.08161E+13,6,81,611700,4013,0,0,745,0,37,-122
6.08161E+13,6,81,611700,4014,0,0,69645,0,37,-122
6.08161E+13,6,81,611700,4015,0,0,77939,0,37,-122
6.08161E+13,6,81,611700,4016,0,0,72120,0,37,-122
6.08161E+13,6,81,611700,4017,0,0,42743,0,37,-122
6.08161E+13,6,81,611700,4018,0,0,1753,0,37,-122
6.08161E+13,6,81,611700,4019,0,0,171586,0,37,-122
6.08161E+13,6,81,611700,4020,0,0,48168,0,37,-122
6.08161E+13,6,81,611700,4021,0,0,7136,0,37,-122
6.08161E+13,6,81,611700,4022,0,0,3044,0,37,-122
6.08161E+13,6,81,611700,4023,0,0,9828,0,37,-122
6.08161E+13,6,81,611700,4024,0,0,146314,0,37,-122
6.08161E+13,6,81,611700,4025,0,0,10922,0,37,-122
6.08161E+13,6,81,611700,4026,0,0,20902,0,37,-122
6.08161E+13,6,81,611700,4027,0,0,5685,0,37,-122
6.08161E+13,6,81,611700,4028,0,0,4501,0,37,-122
6.08161E+13,6,81,611700,4029,0,0,15671,0,37,-122
6.08161E+13,6,81,611700,4030,0,0,6178,0,37,-122
6.08161E+13,6,81,611700,4031,0,0,214213,0,37,-122
6.08161E+13,6,81,611700,4032,0,0,85858,0,37,-122
6.08161E+13,6,81,611700,4033,0,0,11932,0,37,-122
6.08161E+13,6,81,611700,4034,0,0,56058,0,37,-122
6.08161E+13,6,81,611800,1000,0,0,0,527621,37,-122
6.08161E+13,6,81,611800,1001,0,0,1897292,0,37,-122
6.08161E+13,6,81,611800,1002,0,0,7919,0,37,-122
6.08161E+13,6,81,611800,1003,0,0,0,1027864,37,-122
6.08161E+13,6,81,611800,1004,0,0,0,24843,37,-122
6.08161E+13,6,81,611800,1005,0,0,66137,0,37,-122
6.08161E+13,6,81,611800,1006,0,0,27982,0,37,-122
6.08161E+13,6,81,611800,1007,110,518,408010,0,37,-122
6.08161E+13,6,81,611800,1008,21,124,15452,0,37,-122
6.08161E+13,6,81,611800,1009,31,96,20583,0,37,-122
6.08161E+13,6,81,611800,1010,12,47,9080,0,37,-122
6.08161E+13,6,81,611800,1011,30,159,23914,0,37,-122
6.08161E+13,6,81,611800,1012,48,274,40807,0,37,-122
6.08161E+13,6,81,611800,1013,42,198,30451,0,37,-122
6.08161E+13,6,81,611800,1014,9,24,10179,0,37,-122
6.08161E+13,6,81,611800,1015,0,0,238511,0,37,-122
6.08161E+13,6,81,611800,1016,0,0,77475,0,37,-122
6.08161E+13,6,81,611800,1017,13,72,38208,0,37,-122
6.08161E+13,6,81,611800,1018,21,94,15784,0,37,-122
6.08161E+13,6,81,611800,1019,27,146,42096,0,37,-122
6.08161E+13,6,81,611800,1020,33,177,21015,0,37,-122
6.08161E+13,6,81,611800,1021,27,110,17894,0,37,-122
6.08161E+13,6,81,611800,1022,0,0,0,361705,37,-122
6.08161E+13,6,81,611800,1023,0,0,6499,0,37,-122
6.08161E+13,6,81,611800,1024,0,0,390,0,37,-122
6.08161E+13,6,81,611800,1025,0,0,89795,0,37,-122
6.08161E+13,6,81,611800,1026,0,0,129941,0,37,-122
6.08161E+13,6,81,611800,1027,0,0,65632,0,37,-122
6.08161E+13,6,81,611800,1028,0,0,0,220113,37,-122
6.08161E+13,6,81,611800,1029,1,5,61511,0,37,-122
6.08161E+13,6,81,611800,1030,0,0,81824,0,37,-122
6.08161E+13,6,81,611800,2000,34,182,39451,0,37,-122
6.08161E+13,6,81,611800,2001,33,154,20034,0,37,-122
6.08161E+13,6,81,611800,2002,33,189,19426,0,37,-122
6.08161E+13,6,81,611800,2003,18,85,13701,0,37,-122
6.08161E+13,6,81,611800,2004,37,146,20556,0,37,-122
6.08161E+13,6,81,611800,2005,21,108,44795,0,37,-122
6.08161E+13,6,81,611800,2006,29,130,17165,0,37,-122
6.08161E+13,6,81,611800,2007,23,131,17307,0,37,-122
6.08161E+13,6,81,611800,2008,29,113,18160,0,37,-122
6.08161E+13,6,81,611800,2009,87,403,53408,0,37,-122
6.08161E+13,6,81,611800,2010,30,130,20479,0,37,-122
6.08161E+13,6,81,611800,2011,30,125,20813,0,37,-122
6.08161E+13,6,81,611800,2012,90,493,194147,0,37,-122
6.08161E+13,6,81,611900,1000,14,87,84036,0,37,-122
6.08161E+13,6,81,611900,1001,288,1075,72408,0,37,-122
6.08161E+13,6,81,611900,1002,63,253,72052,0,37,-122
6.08161E+13,6,81,611900,1003,133,572,70451,0,37,-122
6.08161E+13,6,81,611900,1004,1,2,1221,0,37,-122
6.08161E+13,6,81,611900,2000,323,1390,1374861,0,37,-122
6.08161E+13,6,81,611900,2001,18,56,10759,0,37,-122
6.08161E+13,6,81,611900,2002,39,174,24931,0,37,-122
6.08161E+13,6,81,611900,2003,0,0,0,13933,37,-122
6.08161E+13,6,81,611900,2004,0,0,0,6179,37,-122
6.08161E+13,6,81,611900,2005,41,171,25003,0,37,-122
6.08161E+13,6,81,611900,2006,0,0,0,16098,37,-122
6.08161E+13,6,81,611900,2007,35,161,21979,0,37,-122
6.08161E+13,6,81,611900,2008,0,0,3804,0,37,-122
6.08161E+13,6,81,611900,3000,16,75,12949,0,37,-122
6.08161E+13,6,81,611900,3001,24,88,16039,0,37,-122
6.08161E+13,6,81,611900,3002,37,185,23456,0,37,-122
6.08161E+13,6,81,611900,3003,30,96,22382,0,37,-122
6.08161E+13,6,81,611900,3004,48,259,32784,0,37,-122
6.08161E+13,6,81,611900,3005,30,100,20583,0,37,-122
6.08161E+13,6,81,611900,3006,33,117,22554,0,37,-122
6.08161E+13,6,81,611900,3007,38,178,25541,0,37,-122
6.08161E+13,6,81,611900,3008,52,220,35606,0,37,-122
6.08161E+13,6,81,611900,4000,49,162,30661,0,37,-122
6.08161E+13,6,81,611900,4001,108,442,92439,0,37,-122
6.08161E+13,6,81,611900,4002,35,103,20129,0,37,-122
6.08161E+13,6,81,611900,4003,24,112,16851,0,37,-122
6.08161E+13,6,81,611900,4004,27,107,15917,0,37,-122
6.08161E+13,6,81,611900,4005,37,149,21987,0,37,-122
6.08161E+13,6,81,611900,4006,0,0,5134,0,37,-122
6.08161E+13,6,81,611900,4007,0,0,4451,0,37,-122
6.08161E+13,6,81,611900,4008,0,0,0,12921,37,-122
6.08161E+13,6,81,611900,4009,0,0,0,4201,37,-122
6.08161E+13,6,81,611900,5000,33,140,113722,0,37,-122
6.08161E+13,6,81,611900,5001,70,307,82025,0,37,-122
6.08161E+13,6,81,611900,5002,0,0,3084,0,37,-122
6.08161E+13,6,81,611900,5003,0,0,20969,0,37,-122
6.08161E+13,6,81,611900,5004,46,143,150983,0,37,-122
6.08161E+13,6,81,611900,5005,131,366,37225,0,37,-122
6.08161E+13,6,81,611900,5006,73,253,40818,0,37,-122
6.08161E+13,6,81,611900,5007,26,81,10261,0,37,-122
6.08161E+13,6,81,611900,5008,21,65,8583,0,37,-122
6.08161E+13,6,81,611900,5009,0,0,14633,0,37,-122
6.08161E+13,6,81,611900,5010,0,0,29800,0,37,-122
6.08161E+13,6,81,611900,5011,267,782,99099,0,37,-122
6.08161E+13,6,81,611900,5012,0,0,16606,0,37,-122
6.08161E+13,6,81,611900,5013,28,102,12013,0,37,-122
6.08161E+13,6,81,611900,5014,18,67,7640,0,37,-122
6.08161E+13,6,81,611900,6000,62,270,76344,0,37,-122
6.08161E+13,6,81,611900,6001,69,282,62570,0,37,-122
6.08161E+13,6,81,611900,6002,14,61,7395,0,37,-122
6.08161E+13,6,81,611900,6003,51,246,40525,0,37,-122
6.08161E+13,6,81,611900,6004,70,290,64991,0,37,-122
6.08161E+13,6,81,611900,6005,24,94,15982,0,37,-122
6.08161E+13,6,81,611900,6006,37,178,80598,0,37,-122
6.08161E+13,6,81,611900,6007,74,264,81259,0,37,-122
6.08161E+13,6,81,612000,1000,24,97,27694,0,37,-122
6.08161E+13,6,81,612000,1001,37,171,24552,0,37,-122
6.08161E+13,6,81,612000,1002,16,62,9766,0,37,-122
6.08161E+13,6,81,612000,1003,17,73,9254,0,37,-122
6.08161E+13,6,81,612000,1004,13,61,9449,0,37,-122
6.08161E+13,6,81,612000,1005,78,368,27119,0,37,-122
6.08161E+13,6,81,612000,1006,152,348,29253,0,37,-122
6.08161E+13,6,81,612000,1007,41,168,29861,0,37,-122
6.08161E+13,6,81,612000,1008,23,101,15744,0,37,-122
6.08161E+13,6,81,612000,1009,12,57,9409,0,37,-122
6.08161E+13,6,81,612000,1010,24,126,18086,0,37,-122
6.08161E+13,6,81,612000,1011,17,81,9752,0,37,-122
6.08161E+13,6,81,612000,2000,36,137,21299,0,37,-122
6.08161E+13,6,81,612000,2001,54,252,25852,0,37,-122
6.08161E+13,6,81,612000,2002,50,291,27896,0,37,-122
6.08161E+13,6,81,612000,2003,49,219,26136,0,37,-122
6.08161E+13,6,81,612000,2004,39,185,24039,0,37,-122
6.08161E+13,6,81,612000,2005,30,130,26992,0,37,-122
6.08161E+13,6,81,612000,2006,25,122,18730,0,37,-122
6.08161E+13,6,81,612000,2007,8,66,7671,0,37,-122
6.08161E+13,6,81,612000,2008,8,48,7265,0,37,-122
6.08161E+13,6,81,612000,2009,10,43,10282,0,37,-122
6.08161E+13,6,81,612000,2010,19,89,17799,0,37,-122
6.08161E+13,6,81,612000,2011,41,185,21085,0,37,-122
6.08161E+13,6,81,612000,2012,34,150,12650,0,37,-122
6.08161E+13,6,81,612000,2013,1,12,8837,0,37,-122
6.08161E+13,6,81,612000,2014,10,70,10142,0,37,-122
6.08161E+13,6,81,612000,2015,14,83,10435,0,37,-122
6.08161E+13,6,81,612000,2016,0,0,8602,0,37,-122
6.08161E+13,6,81,612000,2017,26,127,12826,0,37,-122
6.08161E+13,6,81,612000,2018,32,142,15694,0,37,-122
6.08161E+13,6,81,612000,2019,0,0,9244,0,37,-122
6.08161E+13,6,81,612000,3000,13,62,7798,0,37,-122
6.08161E+13,6,81,612000,3001,15,66,10199,0,37,-122
6.08161E+13,6,81,612000,3002,4,16,3847,0,37,-122
6.08161E+13,6,81,612000,3003,2,7,3810,0,37,-122
6.08161E+13,6,81,612000,3004,7,31,11924,0,37,-122
6.08161E+13,6,81,612000,3005,22,101,15128,0,37,-122
6.08161E+13,6,81,612000,3006,23,91,16705,0,37,-122
6.08161E+13,6,81,612000,3007,25,174,18487,0,37,-122
6.08161E+13,6,81,612000,3008,35,159,21820,0,37,-122
6.08161E+13,6,81,612000,3009,35,164,24180,0,37,-122
6.08161E+13,6,81,612000,3010,34,191,25366,0,37,-122
6.08161E+13,6,81,612000,3011,11,40,9768,0,37,-122
6.08161E+13,6,81,612000,3012,6,22,5787,0,37,-122
6.08161E+13,6,81,612000,3013,18,77,13839,0,37,-122
6.08161E+13,6,81,612000,3014,22,139,18791,0,37,-122
6.08161E+13,6,81,612000,3015,32,134,23540,0,37,-122
6.08161E+13,6,81,612000,3016,32,148,23872,0,37,-122
6.08161E+13,6,81,612000,3017,11,45,24942,0,37,-122
6.08161E+13,6,81,612000,3018,0,0,9210,0,37,-122
6.08161E+13,6,81,612000,3019,0,0,7532,0,37,-122
6.08161E+13,6,81,612000,3020,0,0,5485,0,37,-122
6.08161E+13,6,81,612000,3021,0,0,14675,0,37,-122
6.08161E+13,6,81,612000,3022,0,0,9592,0,37,-122
6.08161E+13,6,81,612000,3023,0,0,2610,0,37,-122
6.08161E+13,6,81,612000,4000,47,229,28197,0,37,-122
6.08161E+13,6,81,612000,4001,38,146,33455,0,37,-122
6.08161E+13,6,81,612000,4002,44,195,46133,0,37,-122
6.08161E+13,6,81,612000,4003,32,174,28953,0,37,-122
6.08161E+13,6,81,612000,4004,17,101,10391,0,37,-122
6.08161E+13,6,81,612000,4005,32,169,15678,0,37,-122
6.08161E+13,6,81,612000,4006,64,288,50482,0,37,-122
6.08161E+13,6,81,612000,4007,1,2,59588,0,37,-122
6.08161E+13,6,81,612000,4008,27,109,35702,0,37,-122
6.08161E+13,6,81,612000,4009,28,114,33153,0,37,-122
6.08161E+13,6,81,612000,4010,0,0,24928,0,37,-122
6.08161E+13,6,81,612000,4011,0,0,10233,0,37,-122
6.08161E+13,6,81,612000,4012,0,0,8808,0,37,-122
6.08161E+13,6,81,612000,4013,0,0,8239,0,37,-122
6.08161E+13,6,81,612000,4014,0,0,18544,0,37,-122
6.08161E+13,6,81,612000,4015,0,0,13434,0,37,-122
6.08161E+13,6,81,612000,4016,1,2,9863,0,37,-122
6.08161E+13,6,81,612000,4017,11,67,7777,0,37,-122
6.08161E+13,6,81,612100,1000,7,19,7702,0,37,-122
6.08161E+13,6,81,612100,1001,14,35,8638,0,37,-122
6.08161E+13,6,81,612100,1002,10,20,7234,0,37,-122
6.08161E+13,6,81,612100,1003,53,117,22199,0,37,-122
6.08161E+13,6,81,612100,1004,50,108,33623,0,37,-122
6.08161E+13,6,81,612100,1005,58,113,41195,0,37,-122
6.08161E+13,6,81,612100,1006,122,271,126118,0,37,-122
6.08161E+13,6,81,612100,1007,103,281,90008,0,37,-122
6.08161E+13,6,81,612100,1008,1,2,31587,0,37,-122
6.08161E+13,6,81,612100,2000,12,32,21805,0,37,-122
6.08161E+13,6,81,612100,2001,15,53,10989,0,37,-122
6.08161E+13,6,81,612100,2002,12,48,11337,0,37,-122
6.08161E+13,6,81,612100,2003,12,42,6415,0,37,-122
6.08161E+13,6,81,612100,2004,2,3,4666,0,37,-122
6.08161E+13,6,81,612100,2005,427,1063,75266,0,37,-122
6.08161E+13,6,81,612100,2006,11,28,8176,0,37,-122
6.08161E+13,6,81,612100,2007,388,917,32900,0,37,-122
6.08161E+13,6,81,612100,3000,0,0,3551,0,37,-122
6.08161E+13,6,81,612100,3001,0,0,9773,0,37,-122
6.08161E+13,6,81,612100,3002,2,1,2666,0,37,-122
6.08161E+13,6,81,612100,3003,214,505,43856,0,37,-122
6.08161E+13,6,81,612100,3004,0,0,15387,0,37,-122
6.08161E+13,6,81,612100,3005,90,153,18888,0,37,-122
6.08161E+13,6,81,612100,3006,0,0,9146,0,37,-122
6.08161E+13,6,81,612100,3007,230,483,40612,0,37,-122
6.08161E+13,6,81,612100,3008,51,107,7096,0,37,-122
6.08161E+13,6,81,612100,4000,0,0,4934,0,37,-122
6.08161E+13,6,81,612100,4001,0,0,65997,0,37,-122
6.08161E+13,6,81,612100,4002,74,277,14091,0,37,-122
6.08161E+13,6,81,612100,4003,131,273,15447,0,37,-122
6.08161E+13,6,81,612100,4004,32,95,8096,0,37,-122
6.08161E+13,6,81,612100,4005,15,56,5820,0,37,-122
6.08161E+13,6,81,612100,4006,0,0,8470,0,37,-122
6.08161E+13,6,81,612100,5000,0,0,10764,0,37,-122
6.08161E+13,6,81,612100,5001,0,0,3695,0,37,-122
6.08161E+13,6,81,612100,5002,55,95,27116,0,37,-122
6.08161E+13,6,81,612100,5003,6,13,3841,0,37,-122
6.08161E+13,6,81,612100,5004,40,64,16262,0,37,-122
6.08161E+13,6,81,612100,5005,82,224,10162,0,37,-122
6.08161E+13,6,81,612100,5006,40,109,8446,0,37,-122
6.08161E+13,6,81,612100,5007,0,0,7218,0,37,-122
6.08161E+13,6,81,612100,5008,0,0,5836,0,37,-122
6.08161E+13,6,81,612100,5009,0,0,9031,0,37,-122
6.08161E+13,6,81,612100,5010,674,1434,77514,0,37,-122
6.08161E+13,6,81,612100,5011,0,0,2051,0,37,-122
6.08161E+13,6,81,612500,1000,0,0,56226,0,37,-122
6.08161E+13,6,81,612500,1001,28,63,22743,0,37,-122
6.08161E+13,6,81,612500,1002,86,176,82001,0,37,-122
6.08161E+13,6,81,612500,1003,23,39,16817,0,37,-122
6.08161E+13,6,81,612500,1004,54,93,16162,0,37,-122
6.08161E+13,6,81,612500,1005,141,215,29439,0,37,-122
6.08161E+13,6,81,612500,1006,128,269,41307,0,37,-122
6.08161E+13,6,81,612500,1007,92,150,23527,0,37,-122
6.08161E+13,6,81,612500,1008,128,79,57883,0,37,-122
6.08161E+13,6,81,612500,1009,0,20,10418,0,37,-122
6.08161E+13,6,81,612500,1010,0,0,7839,0,37,-122
6.08161E+13,6,81,612500,1011,0,0,12586,0,37,-122
6.08161E+13,6,81,612500,1012,34,42,18020,0,37,-122
6.08161E+13,6,81,612500,1013,0,0,13077,0,37,-122
6.08161E+13,6,81,612500,1014,123,192,26580,0,37,-122
6.08161E+13,6,81,612500,2000,10,31,10633,0,37,-122
6.08161E+13,6,81,612500,2001,10,26,18053,0,37,-122
6.08161E+13,6,81,612500,2002,11,22,14703,0,37,-122
6.08161E+13,6,81,612500,2003,24,70,29979,0,37,-122
6.08161E+13,6,81,612500,2004,25,69,32300,0,37,-122
6.08161E+13,6,81,612500,2005,17,50,28603,0,37,-122
6.08161E+13,6,81,612500,2006,45,106,54578,0,37,-122
6.08161E+13,6,81,612500,2007,16,40,19329,0,37,-122
6.08161E+13,6,81,612500,2008,59,123,79513,0,37,-122
6.08161E+13,6,81,612500,2009,154,241,42698,0,37,-122
6.08161E+13,6,81,612500,2010,134,275,26909,0,37,-122
6.08161E+13,6,81,612500,2011,0,0,6820,0,37,-122
6.08161E+13,6,81,612500,2012,7,11,38611,0,37,-122
6.08161E+13,6,81,612500,3000,137,219,421303,0,37,-122
6.08161E+13,6,81,612500,3001,6,21,4775,0,37,-122
6.08161E+13,6,81,612500,3002,13,38,6197,0,37,-122
6.08161E+13,6,81,612500,3003,0,0,3479,0,37,-122
6.08161E+13,6,81,612500,3004,48,77,22127,0,37,-122
6.08161E+13,6,81,612500,3005,46,113,152252,0,37,-122
6.08161E+13,6,81,612500,3006,50,94,19828,0,37,-122
6.08161E+13,6,81,612500,3007,74,151,32557,0,37,-122
6.08161E+13,6,81,612500,3008,129,263,71138,0,37,-122
6.08161E+13,6,81,612500,3009,48,81,20734,0,37,-122
6.08161E+13,6,81,612500,3010,0,0,63116,0,37,-122
6.08161E+13,6,81,612500,3011,138,268,102750,0,37,-122
6.08161E+13,6,81,612500,3012,14,31,50788,0,37,-122
6.08161E+13,6,81,612500,3013,0,0,51978,0,37,-122
6.08161E+13,6,81,612500,3014,69,137,31698,0,37,-122
6.08161E+13,6,81,612500,3015,9,30,9136,0,37,-122
6.08161E+13,6,81,612500,3016,10,31,10497,0,37,-122
6.08161E+13,6,81,612500,3017,15,40,15977,0,37,-122
6.08161E+13,6,81,612500,3018,26,81,28978,0,37,-122
6.08161E+13,6,81,612500,3019,19,54,20098,0,37,-122
6.08161E+13,6,81,612500,3020,11,22,11755,0,37,-122
6.08161E+13,6,81,612600,1000,0,0,114897,0,37,-122
6.08161E+13,6,81,612600,1001,0,0,6177,0,37,-122
6.08161E+13,6,81,612600,1002,1,1,5926,0,37,-122
6.08161E+13,6,81,612600,1003,93,196,66541,0,37,-122
6.08161E+13,6,81,612600,1004,40,93,30821,0,37,-122
6.08161E+13,6,81,612600,1005,34,66,24764,0,37,-122
6.08161E+13,6,81,612600,1006,137,249,60362,0,37,-122
6.08161E+13,6,81,612600,1007,0,0,8513,0,37,-122
6.08161E+13,6,81,612600,1008,45,110,29395,0,37,-122
6.08161E+13,6,81,612600,1009,39,78,23551,0,37,-122
6.08161E+13,6,81,612600,1010,27,75,22909,0,37,-122
6.08161E+13,6,81,612600,1011,22,56,25190,0,37,-122
6.08161E+13,6,81,612600,1012,0,0,10267,0,37,-122
6.08161E+13,6,81,612600,2000,129,206,46891,0,37,-122
6.08161E+13,6,81,612600,2001,37,56,12149,0,37,-122
6.08161E+13,6,81,612600,2002,24,37,14976,0,37,-122
6.08161E+13,6,81,612600,2003,73,128,53250,0,37,-122
6.08161E+13,6,81,612600,2004,51,78,10993,0,37,-122
6.08161E+13,6,81,612600,2005,0,0,11161,0,37,-122
6.08161E+13,6,81,612600,2006,0,0,11930,0,37,-122
6.08161E+13,6,81,612600,2007,26,41,11802,0,37,-122
6.08161E+13,6,81,612600,2008,109,172,21276,0,37,-122
6.08161E+13,6,81,612600,2009,237,395,91878,0,37,-122
6.08161E+13,6,81,612600,2010,16,38,11371,0,37,-122
6.08161E+13,6,81,612600,3000,72,122,45121,0,37,-122
6.08161E+13,6,81,612600,3001,122,203,59590,0,37,-122
6.08161E+13,6,81,612600,3002,3,5,2531,0,37,-122
6.08161E+13,6,81,612600,3003,0,1,10014,0,37,-122
6.08161E+13,6,81,612600,3004,0,0,13799,0,37,-122
6.08161E+13,6,81,612600,3005,0,0,13555,0,37,-122
6.08161E+13,6,81,612600,3006,0,0,3749,0,37,-122
6.08161E+13,6,81,612600,3007,0,0,2699,0,37,-122
6.08161E+13,6,81,612600,3008,0,0,3855,0,37,-122
6.08161E+13,6,81,612600,3009,0,0,11150,0,37,-122
6.08161E+13,6,81,612600,3010,0,0,11189,0,37,-122
6.08161E+13,6,81,612600,3011,0,0,11205,0,37,-122
6.08161E+13,6,81,612600,3012,0,0,5499,0,37,-122
6.08161E+13,6,81,612600,3013,8,11,5402,0,37,-122
6.08161E+13,6,81,612600,3014,0,0,2589,0,37,-122
6.08161E+13,6,81,612600,3015,0,0,25328,0,37,-122
6.08161E+13,6,81,612600,3016,204,384,55063,0,37,-122
6.08161E+13,6,81,612600,3017,46,107,35335,0,37,-122
6.08161E+13,6,81,612600,3018,18,41,13581,0,37,-122
6.08161E+13,6,81,612600,3019,9,19,33047,0,37,-122
6.08161E+13,6,81,612600,4000,362,636,104689,0,37,-122
6.08161E+13,6,81,612600,4001,129,229,55474,0,37,-122
6.08161E+13,6,81,612600,4002,85,158,23676,0,37,-122
6.08161E+13,6,81,612600,4003,93,165,29387,0,37,-122
6.08161E+13,6,81,612700,1000,15,39,13208,0,37,-122
6.08161E+13,6,81,612700,1001,30,93,26968,0,37,-122
6.08161E+13,6,81,612700,1002,27,74,24018,0,37,-122
6.08161E+13,6,81,612700,1003,32,81,27220,0,37,-122
6.08161E+13,6,81,612700,1004,20,44,24158,0,37,-122
6.08161E+13,6,81,612700,1005,59,142,82274,0,37,-122
6.08161E+13,6,81,612700,1006,9,21,17806,0,37,-122
6.08161E+13,6,81,612700,1007,17,47,20239,0,37,-122
6.08161E+13,6,81,612700,1008,61,137,67897,0,37,-122
6.08161E+13,6,81,612700,1009,24,49,26127,0,37,-122
6.08161E+13,6,81,612700,1010,31,84,24191,0,37,-122
6.08161E+13,6,81,612700,1011,19,55,19737,0,37,-122
6.08161E+13,6,81,612700,1012,13,35,44356,0,37,-122
6.08161E+13,6,81,612700,2000,42,109,99269,0,37,-122
6.08161E+13,6,81,612700,2001,21,70,118457,0,37,-122
6.08161E+13,6,81,612700,2002,4,7,6334,0,37,-122
6.08161E+13,6,81,612700,2003,89,243,179314,0,37,-122
6.08161E+13,6,81,612700,2004,14,38,17380,0,37,-122
6.08161E+13,6,81,612700,2005,5,18,7586,0,37,-122
6.08161E+13,6,81,612700,2006,32,88,38453,0,37,-122
6.08161E+13,6,81,612700,2007,47,132,101062,0,37,-122
6.08161E+13,6,81,612700,2008,26,67,32373,0,37,-122
6.08161E+13,6,81,612700,2009,21,67,29794,0,37,-122
6.08161E+13,6,81,612700,2010,40,122,49248,0,37,-122
6.08161E+13,6,81,612700,2011,62,163,93714,0,37,-122
6.08161E+13,6,81,612700,2012,44,125,57271,0,37,-122
6.08161E+13,6,81,612700,2013,22,52,26958,0,37,-122
6.08161E+13,6,81,612800,1000,18,49,24622,0,37,-122
6.08161E+13,6,81,612800,1001,85,239,175555,0,37,-122
6.08161E+13,6,81,612800,1002,30,83,40825,0,37,-122
6.08161E+13,6,81,612800,1003,21,57,27813,0,37,-122
6.08161E+13,6,81,612800,1004,20,62,26440,0,37,-122
6.08161E+13,6,81,612800,1005,16,52,21519,0,37,-122
6.08161E+13,6,81,612800,1006,28,75,43587,0,37,-122
